id;modified;bibliographicCitation;references;institutionCode;collectionCode;basisOfRecord;materialSampleID;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;organismQuantity;organismQuantityType;sex;lifeStage;occurrenceStatus;preparations;otherCatalogNumbers;associatedReferences;organismID;associatedOccurrences;eventID;samplingProtocol;sampleSizeValue;sampleSizeUnit;eventDate;eventTime;year;month;verbatimEventDate;fieldNumber;waterBody;country;stateProvince;county;locality;minimumDepthInMeters;maximumDepthInMeters;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;footprintWKT;identifiedBy;dateIdentified;identificationReferences;identificationRemarks;identificationQualifier;typeStatus;scientificNameID;taxonConceptID;scientificName;kingdom;phylum;class;family;genus;subgenus;specificEpithet;infraspecificEpithet;taxonRank;scientificNameAuthorship;vernacularName
urn:lsid:taxonomy.org.au:MAMM:M7900;2019-01-11T09:32:38;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M7900;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M14810;2019-01-11T09:33:01;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M14810;;;;;;1;individuals;;;present;;;;;;;;;;;;1976;4;;;;Australia;Western Australia;;;;;-34.9;118.05.00;;;POINT (118.50000 -34.90000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M7712;2019-01-11T09:33:02;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M7712;;;;;;1;individuals;;;present;;;;;;;;;;;;1968;6;;;;Australia;Western Australia;;;;;-32;115.08.00;;;POINT (115.80000 -32.00000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M11955;2019-01-11T09:32:15;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M11955;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-33.3;124;;;POINT (124.00000 -33.30000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M36708;2019-01-11T09:32:40;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M36708;;;;;;1;individuals;;;present;;;;;;;;;;;;1991;5;;;;Australia;Western Australia;;;;;-33.9;124.01.00;;;POINT (124.10000 -33.90000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M2878;2019-01-11T09:32:16;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M2878;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-32;115.08.00;;;POINT (115.80000 -32.00000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M36707;2019-01-11T09:32:16;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M36707;;;;;;1;individuals;;;present;;;;;;;;;;;;1991;5;;;;Australia;Western Australia;;;;;-33.6;124;;;POINT (124.00000 -33.60000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M43096;2019-01-11T09:32:17;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M43096;;;;;;1;individuals;;;present;;;;;;;;;;;;1993;3;;;;Australia;Western Australia;;;;;-34.4;119.04.00;;;POINT (119.40000 -34.40000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M5450;2019-01-11T09:32:17;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M5450;;;;;;1;individuals;;;present;;;;;;;;;;;;1959;8;;;;Australia;Western Australia;;;;;-28.5;113.07.00;;;POINT (113.70000 -28.50000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M2731;2019-01-11T09:32:17;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M2731;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-32;115.08.00;;;POINT (115.80000 -32.00000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M49878;2019-01-11T09:32:18;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49878;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M5498;2019-01-11T09:32:18;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M5498;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-32;115.05.00;;;POINT (115.50000 -32.00000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M3809;2019-01-11T09:32:42;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M3809;;;;;;1;individuals;;;present;;;;;;;;;;;;1960;2;;;;Australia;Western Australia;;;;;-33.8;124.01.00;;;POINT (124.10000 -33.80000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M2689;2019-01-11T09:32:19;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M2689;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-32.3;115.07.00;;;POINT (115.70000 -32.30000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M2690;2019-01-11T09:32:20;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M2690;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-32.3;115.07.00;;;POINT (115.70000 -32.30000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M5024;2019-01-11T09:32:22;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M5024;;;;;;1;individuals;;;present;;;;;;;;;;;;1962;3;;;;Australia;Western Australia;;;;;-28.7;113.08.00;;;POINT (113.80000 -28.70000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M49958;2019-01-11T09:32:45;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49958;;;;;;1;individuals;;;present;;;;;;;;;;;;1974;1;;;;Australia;Western Australia;;;;;-32.3;115.07.00;;;POINT (115.70000 -32.30000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M307;2019-01-11T09:32:46;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M307;;;;;;1;individuals;;;present;;;;;;;;;;;;1917;1;;;;Australia;Western Australia;;;;;-31.8;115.07.00;;;POINT (115.70000 -31.80000);;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M5001;2019-01-11T09:32:46;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M5001;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:255001;urn:lsid:biodiversity.org.au:afd.taxon:5c015f39-455f-4d7f-9914-ddbcb4918024;Neophoca cinerea;Animalia;Chordata;Mammalia;Otariidae;Neophoca;;;;species;;Australian Sea-lion
urn:lsid:taxonomy.org.au:MAMM:M12449;2019-01-11T09:32:49;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M12449;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M25810;2019-01-11T09:32:51;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M25810;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;;;;;;;-34.2;123.02.00;;;POINT (123.20000 -34.20000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M25654;2019-01-11T09:32:28;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M25654;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;;;;;;;-34.2;123.02.00;;;POINT (123.20000 -34.20000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M62249;2019-01-11T09:32:04;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M62249;;;;;;1;individuals;;;present;;;;;;;;;;02/08/2005 23.08;;2005;8;;;;Australia;Western Australia;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M55218;2019-01-11T09:32:06;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M55218;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M2859;2019-01-11T09:32:30;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M2859;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M47223;2019-01-11T09:32:56;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M47223;;;;;;1;individuals;;;present;;;;;;;;;;07/04/1996 23.04;;1996;4;;;;Australia;Western Australia;;;;;-31.8;115.07.00;;;POINT (115.70000 -31.80000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M52013;2019-01-11T09:32:06;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M52013;;;;;;1;individuals;;;present;;;;;;;;;;31/12/1940 23.12;;1941;1;;;;Australia;Western Australia;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M54136;2019-01-11T09:32:56;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54136;;;;;;1;individuals;;;present;;;;;;;;;;20/03/1986 23.03;;1986;3;;;;Australia;Western Australia;;;;;-35;117.09.00;;;POINT (117.90000 -35.00000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M23144;2019-01-11T09:32:58;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M23144;;;;;;1;individuals;;;present;;;;;;;;;;09/10/1979 23.10;;1979;10;;;;Australia;Western Australia;;;;;-34;120;;;POINT (120.00000 -34.00000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M33991;2019-01-11T09:32:36;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M33991;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-35;117.09.00;;;POINT (117.90000 -35.00000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M3813;2019-01-11T09:33:00;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M3813;;;;;;1;individuals;;;present;;;;;;;;;;13/02/1960 23.02;;1960;2;;;;Australia;Western Australia;;;;;-33.8;124.01.00;;;POINT (124.10000 -33.80000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M19129;2019-01-11T09:33:00;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M19129;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-35.1;117.07.00;;;POINT (117.70000 -35.10000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M41185;2019-01-11T09:33:01;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M41185;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M27189;2019-01-11T09:32:13;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M27189;;;;;;1;individuals;;;present;;;;;;;;;;01/09/1987 23.09;;1987;9;;;;Australia;Western Australia;;;;;-34.3;119.05.00;;;POINT (119.50000 -34.30000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M49178;2019-01-11T09:32:39;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49178;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-34.4;119.04.00;;;POINT (119.40000 -34.40000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M43315;2019-01-11T09:33:01;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M43315;;;;;;1;individuals;;;present;;;;;;;;;;04/08/1994 23.08;;1994;8;;;;Australia;Western Australia;;;;;-33.7;115;;;POINT (115.00000 -33.70000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M41184;2019-01-11T09:33:02;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M41184;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-35;117.09.00;;;POINT (117.90000 -35.00000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M39962;2019-01-11T09:32:14;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M39962;;;;;;1;individuals;;;present;;;;;;;;;;30/04/1991 23.04;;1991;5;;;;Australia;Western Australia;;;;;-33.9;124.01.00;;;POINT (124.10000 -33.90000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M49964;2019-01-11T09:32:40;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M49964;;;;;;1;individuals;;;present;;;;;;;;;;12/08/2002 23.08;;2002;8;;;;Australia;Western Australia;;;;;-32;115.08.00;;;POINT (115.80000 -32.00000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M36673;2019-01-11T09:32:40;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M36673;;;;;;1;individuals;;;present;;;;;;;;;;31/08/1991 23.08;;1991;9;;;;Australia;Western Australia;;;;;-32.5;115.07.00;;;POINT (115.70000 -32.50000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M54168;2019-01-11T09:32:40;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M54168;;;;;;1;individuals;;;present;;;;;;;;;;09/05/1985 23.05;;1985;5;;;;Australia;Western Australia;;;;;-32.1;115.08.00;;;POINT (115.80000 -32.10000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M46707;2019-01-11T09:32:41;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M46707;;;;;;1;individuals;;;present;;;;;;;;;;;;;;;;;Australia;Western Australia;;;;;-35;117.09.00;;;POINT (117.90000 -35.00000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M62250;2019-01-11T09:32:41;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M62250;;;;;;1;individuals;;;present;;;;;;;;;;23/06/2006 23.06;;2006;6;;;;Australia;Western Australia;;;;;;;;;;;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M27192;2019-01-11T09:32:44;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M27192;;;;;;1;individuals;;;present;;;;;;;;;;05/09/1987 23.09;;1987;9;;;;Australia;Western Australia;;;;;-34.1;119.06.00;;;POINT (119.60000 -34.10000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M36943;2019-01-11T09:32:19;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M36943;;;;;;1;individuals;;;present;;;;;;;;;;31/03/1991 23.03;;1991;4;;;;Australia;Western Australia;;;;;-33.9;121.09.00;;;POINT (121.90000 -33.90000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M41563;2019-01-11T09:32:20;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M41563;;;;;;1;individuals;;;present;;;;;;;;;;13/08/1992 23.08;;1992;8;;;;Australia;Western Australia;;;;;-32.6;115.07.00;;;POINT (115.70000 -32.60000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M52386;2019-01-11T09:32:20;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M52386;;;;;;1;individuals;;;present;;;;;;;;;;09/09/1996 23.09;;1996;9;;;;Australia;Western Australia;;;;;-31.9;115.08.00;;;POINT (115.80000 -31.90000);;;;;;;urn:lsid:marinespecies.org:taxname:231386;urn:lsid:biodiversity.org.au:afd.taxon:87e41754-4087-458d-97c4-54d138e466ee;OTARIIDAE;Animalia;Chordata;Mammalia;Otariidae;;;;;family;;eared seals
urn:lsid:taxonomy.org.au:MAMM:M23243;2019-01-11T09:32:23;;;WAM;MAMM;PreservedSpecimen;;urn:lsid:taxonomy.org.au:MAMM:M23243;;;;;;1;individuals;;;present;;;;;;;;;;;;1965;6;;;;Australia;Western Australia;;;;;-18;122.04.00;;;POINT (122.40000 -18.00000);;;;;;;urn:lsid:marinespecies.org:taxname:343990;urn:lsid:biodiversity.org.au:afd.taxon:92108c57-afe1-4a34-990e-0d600373f87b;Orcaella heinsohni;Animalia;Chordata;Mammalia;Delphinidae;Orcaella;;;;species;;Australian snubfin dolphin
