id;bibliographicCitation;institutionCode;collectionCode;basisOfRecord;dynamicProperties;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;sex;lifeStage;preparations;otherCatalogNumbers;associatedReferences;eventDate;year;month;day;fieldNumber;waterBody;country;stateProvince;county;locality;verbatimDepth;minimumDepthInMeters;maximumDepthInMeters;verbatimCoordinates;decimalLatitude;decimalLongitude;coordinatePrecision;identifiedBy;dateIdentified;typeStatus;scientificNameID;scientificName;scientificNameAuthorship
762;;SAMC;ZM;HumanObservation;;SAMC-ZM-001318;"Cranium only; Beach pick-up";;Peddemors VM;;M;;;SAM-ZM041238;;1987-09-24T12:00:00Z;1987;9;24;VMP 1;Atlantic;;;;Long beach, Gough Island;;;;;-403.499.984.741;-986.666.965.485;;Peddemors VM;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis;
763;;SAMC;ZM;HumanObservation;;SAMC-ZM-000065;"Skull; Total length 96cm (tail cut off); Found dead on beach, new born";;Best PB;;M;;;SAM-ZM040467;;1985-12-12T12:00:00Z;1985;12;12;PBB 85/19;Indian;South Africa;;;Dawa Bay, Mossel Bay;;;;;-341.166.992.188;221.667.003.632;;Best PB;;;urn:lsid:marinespecies.org:taxname:254983;Tursiops aduncus;
764;;SAMC;ZM;HumanObservation;;SAMC-ZM-001211;Skull;;;;F;;;SAM-ZM037709;;;;;;;Indian;French Southern and Antartica Lands;;;Kerguelen Island;;;;;-492.332.992.554;69.05.00;;;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
765;;SAMC;ZM;HumanObservation;;SAMC-ZM-000452;"Skeleton; Total length 166cm; Found floating dead; Found within 50N mile radius of Walvis Bay;";;Best PB;;F;;;SAM-ZM040012;;1979-04-29T12:00:00Z;1979;4;29;PBB 79/13;Atlantic;Nambia;;;Walvis Bay harbour;;;;;-229.167.003.632;144.666.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
766;;SAMC;ZM;HumanObservation;;SAMC-ZM-000368;"Skull, mandibles and hyoids; Length 397cm; Tally No. 3699";;Best PB;;F;;;SAM-ZM039714;;1981-08-16T12:00:00Z;1981;8;;81/13/16;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
767;;SAMC;ZM;HumanObservation;;SAMC-ZM-001032;"Baleen plates (2) only; Total length 13.7m; Found floating dead 08/08/1992, Table Bay";;Best PB;;F;;;SAM-ZM041244;;1992-08-10T12:00:00Z;1992;8;10;PBB 92/12;Atlantic;South Africa;;;Bloubergstrand, Kleinbaai ???;;;;;-330.332.984.924;18.00;;Best PB;;;urn:lsid:marinespecies.org:taxname:137089;Balaenoptera edeni;
768;;SAMC;ZM;HumanObservation;;SAMC-ZM-000851;"Whole skeleton; 4.87m long";;Best PB;;F;;;SAM-ZM038219;;1976-03-16T12:00:00Z;1976;3;;76/8;Atlantic;South Africa;;;3-4km north of Bloubergstrand;;;;;-337.667.007.446;184.333.000.183;;Best PB;;;urn:lsid:marinespecies.org:taxname:137126;Mesoplodon mirus;
769;;SAMC;ZM;HumanObservation;;SAMC-ZM-000408;"Skull; Total length 299cm; Stranding; One of mass stranding of seven";;Best PB;;F;;;SAM-ZM040862;;1990-02-26T12:00:00Z;1990;2;26;PBB 90/9/5;Atlantic;South Africa;;;Buffels Bay, Cape Point Nature Reserve;;;;;-342.999.992.371;184.666.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:137098;Grampus griseus;
770;;SAMC;ZM;HumanObservation;;SAMC-ZM-000443;"Cranial, vertebrate column, flippers and Scapulae; Total length 168cm; Collected at sea";;Best PB;;F;;;SAM-ZM040011;;1977-10-18T12:00:00Z;1977;10;18;PBB 77/7;Atlantic;Nambia;;;;;;;;-23.002.199.173;143.667.001.724;;Best PB;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
771;;SAMC;ZM;HumanObservation;;SAMC-ZM-001129;"Skull, mandible and loose teeth; Adult; cupboard No. 1";;Rand RW;;F;;;SAM-ZM034634;;1952-01-08T12:00:00Z;1952;1;8;UGGI No. 3325;Indian;South Africa;;;Marion Island;;;;;-468.833.007.812;37.75;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
772;;SAMC;ZM;HumanObservation;;SAMC-ZM-001379;"Skull; Pup";;Rand RW;;F;;;SAM-ZM034978;;1963-06-17T12:00:00Z;1963;6;17;RWR 16;Pacific;U.S.A;;;St. Paul Island (Pribilofs);;;;;570.999.984.741;-170.25;;Rand RW;;;urn:lsid:marinespecies.org:taxname:254997;Callorhinus ursinus;
773;;SAMC;ZM;HumanObservation;;SAMC-ZM-001008;"Pelvis; Catalogued 1959";;;;;;;SAM-ZM034016;;;;;;;Atlantic;South Africa;;;Saldanha Bay;;;;;-330.332.984.924;18.00;;;;;urn:lsid:marinespecies.org:taxname:137090;Balaenoptera musculus;
774;;SAMC;ZM;HumanObservation;;SAMC-ZM-000371;"Skull-lots of teeth missing; mandibles and hyoids; Length 329 cm; Tally No. 3735";;Best PB;;F;;;SAM-ZM039717;;1981-08-16T12:00:00Z;1981;8;;81/13/19;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
775;;SAMC;ZM;HumanObservation;;SAMC-ZM-000400;"Skull, mandibles and hyoids; Length 383cm; Tally No. 3711";;Best PB;;F;;;SAM-ZM039723;;1981-08-16T12:00:00Z;1981;8;;81/13/25;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
776;;SAMC;ZM;HumanObservation;;SAMC-ZM-000360;"Skull, mandibles and hyoids; Length 470cm; Tally No. 3781";;Best PB;;M;;;SAM-ZM039706;;1981-08-16T12:00:00Z;1981;8;;81/13/6;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
777;;SAMC;ZM;HumanObservation;;SAMC-ZM-000479;"Skull, mandibles and hyoids; Length 398cm; Tally No. 3575";;Best PB;;F;;;SAM-ZM039740;;1981-08-16T12:00:00Z;1981;8;;81/13/45;Atlantic;South africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
778;;SAMC;ZM;HumanObservation;;SAMC-ZM-001367;"Skull; Adult";;Rand RW;;F;;;SAM-ZM034961;;1953-06-26T12:00:00Z;1953;6;26;RWR 23;Pacific;U.S.A;;;St. Paul Island, Alaska;;;;;570.999.984.741;-170.25;;Rand RW;;;urn:lsid:marinespecies.org:taxname:254997;Callorhinus ursinus;
779;;SAMC;ZM;HumanObservation;;SAMC-ZM-001381;"Skull; Pup";;Rand RW;;M;;;SAM-ZM034980;;1953-06-15T12:00:00Z;1953;6;15;RWR 10;Pacific;U.S.A;;;St. Paul Island (Pribilofs);;;;;570.999.984.741;-170.25;;Rand RW;;;urn:lsid:marinespecies.org:taxname:254997;Callorhinus ursinus;
780;;SAMC;ZM;HumanObservation;;SAMC-ZM-000361;"Skull, portions of mandibles and hyoids; Length 355cm; Tally No. 3875";;Best PB;;F;;;SAM-ZM039707;;1981-08-16T12:00:00Z;1981;8;;81/13/7;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
781;;SAMC;ZM;HumanObservation;;SAMC-ZM-001039;"1 side of baleen; Missing July 1976";;;;;;;SAM-ZM013158;;;;;;;Atlantic;South Africa;;;Saldanha Bay;;;;;-330.332.984.924;18.00;;;;;urn:lsid:marinespecies.org:taxname:137014;Megaptera sp.;
782;;SAMC;ZM;HumanObservation;;SAMC-ZM-000432;"Skull, mandibles and hyoids; Length 405cm; Tally No. 3593";;Best PB;;F;;;SAM-ZM039731;;1981-08-16T12:00:00Z;1981;8;;81/13/36;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
783;;SAMC;ZM;HumanObservation;;SAMC-ZM-000413;"Skull; Total length 165cm; Found dead";;Best PB;;F;;;SAM-ZM040906;;1989-02-21T12:00:00Z;1989;2;21;PBB 89/5;Atlantic;South Africa;;;Olifantbos, Cape Point Nature Reserve;;;;;-342.332.992.554;183.666.992.188;;Best PB;;;urn:lsid:marinespecies.org:taxname:137098;Grampus griseus;
784;;SAMC;ZM;HumanObservation;;SAMC-ZM-001084;"Portion of skull; In glanconitic phosphate module";;;;;;;SAM-ZM019930;;;;;;;;South Africa;;;Off Cape Columbine;;;;;-327.999.992.371;178.166.999.817;;;;;urn:lsid:marinespecies.org:taxname:137124;Mesoplodon grayi;
785;;SAMC;ZM;HumanObservation;;SAMC-ZM-001150;"Skull; Adult";;Rand RW;;M;;;SAM-ZM034993;;1952-02-29T12:00:00Z;1952;2;29;UGGI 3535;Indian;South Africa;;;Marion Island;;;;;-468.833.007.812;37.75;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
786;;SAMC;ZM;HumanObservation;;SAMC-ZM-000155;"Whole skeleton; Total length 151cm; Found dead; advanced spondylitis";;Best PB;;M;;;SAM-ZM040450;;1985-07-19T12:00:00Z;1985;7;19;PBB 85/15;Atlantic;South Africa;;;"Hout Bay; Chapmans Peak end of beach";;;;;-340.666.999.817;183.500.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
787;;SAMC;ZM;HumanObservation;;SAMC-ZM-000021;"Skull; Total length 293cm";;Best PB;;M;;;SAM-ZM039918;;1983-12-21T12:00:00Z;1983;12;21;PBB 83/45;Atlantic;South Africa;;;Die Plaat, Walker Bay;;;;;-34.5;193.666.992.188;;Best PB;;;urn:lsid:marinespecies.org:taxname:137111;Tursiops truncatus;
788;;SAMC;ZM;HumanObservation;;SAMC-ZM-000102;"Skull; Stranded ~23/12/76";;Clinning C;;;;;SAM-ZM038754;;;;;;PBB VA/21;Atlantic;Nambia;;;Sandwich Harbour;;;;;-233.666.992.188;14.483.300.209;;Clinning C;;;urn:lsid:marinespecies.org:taxname:137098;Grampus griseus;
789;;SAMC;ZM;HumanObservation;;SAMC-ZM-001364;"Cranium only; Beach pick-up";;Findlay KP;;;;;SAM-ZM041241;;1986-10-29T12:00:00Z;1986;10;29;KPF 1;Atlantic;;;;Long Beach, Goush Island;;;;;-403.499.984.741;-986.666.965.485;;Findlay KP;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis;
790;;SAMC;ZM;HumanObservation;;SAMC-ZM-000122;"Skull; Total length 297cm; From mass stranding";;Best PB;;F;;;SAM-ZM039902;;1983-05-27T12:00:00Z;1983;5;27;PBB 83/25/1;Atlantic;South Africa;;;Buffels Bay, Cape Point Nature Reserve;;;;;-342.999.992.371;184.666.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:137098;Grampus griseus;
791;;SAMC;ZM;HumanObservation;;SAMC-ZM-001070;"Baleen plates (4+2 single); Total length 10.66m; Found dead, possible ship strike";;Best PB;;M;;;SAM-ZM041284;;1994-11-10T12:00:00Z;1994;11;10;PBB 94/16;Atlantic;South Africa;;;Shell Bay, Stompneuspunt, St. Helena Bay;;;;;-327.000.007.629;179.832.992.554;;Best PB;;;urn:lsid:marinespecies.org:taxname:220222;Eubalaena australis;
792;;SAMC;ZM;HumanObservation;;SAMC-ZM-000375;"Skull, mandibles and hyoids; Length 382cm; Tally No. 3732";;Best PB;;F;;;SAM-ZM039721;;1981-08-16T12:00:00Z;1981;8;;81/13/23;Atlantic;South africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
793;;SAMC;ZM;HumanObservation;;SAMC-ZM-000407;"Skull-teeth missing; mandibles- no teeth; part of hyoids; Length 499cm; Tally No. 3617";;Best PB;;M;;;SAM-ZM039730;;1981-08-16T12:00:00Z;1981;8;;81/13/35;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
794;;SAMC;ZM;HumanObservation;;SAMC-ZM-000475;"Skeleton; Died in Port Elizibeat Oceanium after two months in Captivity; Captured  on 18 January 1963; ~8' 0  (pregnant ~8cm foetus)";;Best PB;;F;;;SAM-ZM035100;;;;;;64/1;Indian;South Africa;;;Algoa Bay;;;;;-338.166.999.817;258.166.999.817;;Best PB;;;urn:lsid:marinespecies.org:taxname:231419;Sotalia lentiginosa;
795;;SAMC;ZM;HumanObservation;;SAMC-ZM-000061;"Skull and skeleton; Stranded ~1978/12/23";;Best PB;;;;;SAM-ZM039300;;1979-02-06T12:00:00Z;1979;2;6;79/6;Atlantic;South Africa;;;Danger Point, 5 km from light house towards Gansbaai;;;;;-346.166.992.188;192.999.992.371;;Best PB;;;urn:lsid:marinespecies.org:taxname:137111;Tursiops truncatus;
796;;SAMC;ZM;HumanObservation;;SAMC-ZM-001159;;;Rand RW;;M;;;SAM-ZM035003;;1951-12-16T12:00:00Z;1951;12;16;3232;Indian;South Africa;;;Marion Island;;;;;-468.833.007.812;37.75;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
797;;SAMC;ZM;HumanObservation;;SAMC-ZM-001064;"Pelvic bone (left); Total length 14.10m; One of the two males stranded after ship collision";;Ross GJB;;M;;;SAM-ZM040710;;1988-09-13T12:00:00Z;1988;9;13;N1536;Indian;South Africa;;;25km east Sundays River, Aloga Bay;;;;;-337.332.992.554;261.166.992.188;;Ross GJB;;;urn:lsid:marinespecies.org:taxname:220222;Eubalaena australis;
798;;SAMC;ZM;HumanObservation;;SAMC-ZM-001128;"Complete skull, mandible and loose teeth; Adult; cupboard No. 1";;Rand RW;;F;;;SAM-ZM034633;;1952-01-18T12:00:00Z;1952;1;18;UGGI 3381;Indian;South Africa;;;Marion Island;;;;;-468.833.007.812;37.75;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
799;;SAMC;ZM;HumanObservation;;SAMC-ZM-001024;"Skull; Total length 345cm; Animal stranded 20/09/1981";;Best PB;;F;;;SAM-ZM039776;;1981-09-21T12:00:00Z;1981;9;21;81/15;;South Africa;;;About 1 mile south of Olifantbos, Cape Peninsula;;;;;-34.25;183.666.992.188;;Best PB;;;urn:lsid:marinespecies.org:taxname:137087;Balaenoptera acutorostrata;
800;;SAMC;ZM;HumanObservation;;SAMC-ZM-000521;"Skull (left lower mandible fractured); Total length 514cm; Stranded live";;Best PB;;M;;;SAM-ZM040930;;1980-07-15T12:00:00Z;1980;7;15;PBB 80/13;Atlantic;South Africa;;;Mossel River, Hermanus;;;;;-343.666.992.188;188.166.999.817;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
801;;SAMC;ZM;HumanObservation;;SAMC-ZM-000147;"Skull; Picked up on beach; Possible incidental mortality in set nets";;Loutit R;;;;;SAM-ZM039893;;1982-10-05T12:00:00Z;1982;10;5;PBB 82/35/7;Atlantic;Nambia;;;18km south to Terrace Bay;;;;;-201.333.007.812;129.666.996.002;;Loutit R;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
802;;SAMC;ZM;HumanObservation;;SAMC-ZM-000810;"Skull, mandible and baculum; Adult; cupboard No. 3";;Rand RW;;M;;;SAM-ZM034895;;1952-04-11T12:00:00Z;1952;4;11;UGGI 3723;Indian;South Africa;;;Marion Island;;;;;-468.833.007.812;37.75;;Rand RW;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis;
803;;SAMC;ZM;HumanObservation;;SAMC-ZM-000271;"Cranial and mandibles; Picked up on beach; Beach pick-up R. Toutit (#1); skull damaged; must have stranded between 16/01/1980 - 27/03/1980, decomposing and dehydrated";;Best PB;;;;;SAM-ZM039675;;1980-03-27T12:00:00Z;1980;3;27;80/22;Atlantic;Nambia;;;4km north of Torra Bay, Skeleton Coast;;;;;-202.833.003.998;131.999.998.093;;Best PB;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
804;;SAMC;ZM;HumanObservation;;SAMC-ZM-000867;"Skull; Total length 5.565m; Found dead in surf";;Best PB;;F;;;SAM-ZM040856;;1989-07-17T12:00:00Z;1989;7;17;PBB 89/21;Atlantic;South Africa;;;5km north of Koeberg Power Station;;;;;-336.833.000.183;184.333.000.183;;Best PB;;;urn:lsid:marinespecies.org:taxname:137127;Ziphius cavirostris;
805;;SAMC;ZM;HumanObservation;;SAMC-ZM-001341;"Skull; Immature animal";;Herr Funk;;;;;SAM-ZM036243;;1971-02-09T12:00:00Z;1971;2;9;;Atlantic/Antarctic;Antarctica;;;;;;;;-701.667.022.705;-2.5;;Herr Funk;;;urn:lsid:marinespecies.org:taxname:344008;Lobodon carcinophagus;
806;;SAMC;ZM;HumanObservation;;SAMC-ZM-001312;"Mandible only; Beach pick-up; Both sides of jaw, no teeth";;Derek Ohland;;;;;SAM-ZM040842;;1989-10-16T12:00:00Z;1989;10;16;;Atlantic;;;;Long Beach, Gough Island;;;;;-403.499.984.741;-986.666.965.485;;Derek Ohland;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis?;
807;;SAMC;ZM;HumanObservation;;SAMC-ZM-000052;"Whole skeleton; 2.26m long; Harpooned from whale catcher  Pieter Molenaar";;Best PB;;M;;;SAM-ZM036847;;1974-01-29T12:00:00Z;1974;1;29;74/4;Indian;;;;;;;;;-333.166.999.817;438.499.984.741;;Best PB;;;urn:lsid:marinespecies.org:taxname:137111;Tursiops truncatus;
808;;SAMC;ZM;HumanObservation;;SAMC-ZM-000253;"Skull; Found dead on beach walk";;Best PB;;;;;SAM-ZM040597;;1985-06-22T12:00:00Z;1985;6;22;PBB 87/18;Atlantic;South Africa;;;11.6km north of Yzerfontein;;;;;-332.332.992.554;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137024;Stenella sp.;
809;;SAMC;ZM;HumanObservation;;SAMC-ZM-000373;"Skull, mandibles and hyoids; Length 471cm; Tally No. 3624";;Best PB;;M;;;SAM-ZM039719;;1981-08-16T12:00:00Z;1981;8;;81/13/21;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
810;;SAMC;ZM;HumanObservation;;SAMC-ZM-001348;"Skull and mandibles; Total length 2.21m; Shot from  RSA";;Rand RW;;F;;;SAM-ZM038957;;1969-02-03T12:00:00Z;1969;2;3;UGGI 6;Atlantic/Antarctic;Antarctica;;;Off Otterbukta;;;;;-701.166.992.188;-2.083.329.916;;Rand RW;;;urn:lsid:marinespecies.org:taxname:344008;Lobodon carcinophagus;
811;;SAMC;ZM;HumanObservation;;SAMC-ZM-000438;"Skull, mandibles and hyoids-many teeth missing; Length 359cm; Tally No. 3621";;Best PB;;F;;;SAM-ZM039737;;1981-08-16T12:00:00Z;1981;8;;81/13/42;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
812;;SAMC;ZM;HumanObservation;;SAMC-ZM-001365;"Cranium only; Beach pick-up";;Peddemors VM;;;;;SAM-ZM041242;;1987-09-24T12:00:00Z;1987;9;24;VMP 5;Atlantic;;;;Long Beach, Gough Island;;;;;-403.499.984.741;-986.666.965.485;;Peddemors VM;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis;
813;;SAMC;ZM;HumanObservation;;SAMC-ZM-001026;"Baleen plates; Total length 8m?; From commercial catch";;williamson GR;;M;;;SAM-ZM041289;;1971-07-02T12:00:00Z;1971;;;;Atlantic;Brazil;;;Recife;;;;;-805.000.019.073;-349.000.015.259;;williamson GR;;;urn:lsid:marinespecies.org:taxname:137087;Balaenoptera acutorostrata;
814;;SAMC;ZM;HumanObservation;;SAMC-ZM-000352;"Skull; Total length 311cm";;Best PB;;M;;;SAM-ZM040041;;1982-06-19T12:00:00Z;1982;6;19;PBB 82/13;Atlantic;South Africa;;;7km southwest of Koppie Allen (Arniston);;;;;-345.167.007.446;204.832.992.554;;Best PB;;;urn:lsid:marinespecies.org:taxname:137098;Grampus griseus;
815;;SAMC;ZM;HumanObservation;;SAMC-ZM-000861;"Skull; Total length 318.5cm; Found dead";;Best PB;;F;;;SAM-ZM040921;;1986-08-21T12:00:00Z;1986;8;21;PBB 86/30;Atlantic;South Africa;;;20km north of Dwarskersbos, St. Helena Bay;;;;;-325.167.007.446;182.166.996.002;;Best PB;;;urn:lsid:marinespecies.org:taxname:137126;Mesoplodon mirus;
816;;SAMC;ZM;HumanObservation;;SAMC-ZM-000050;"Skeleton and cast; 10'; Stranded alive, 1964/12/10";;Best PB;;M;;;SAM-ZM035104;;;;;;64/3;Atlantic;South Africa;;;Velddrif, near Vredenberg;;;;;-327.667.007.446;181.166.992.188;;Best PB;;;urn:lsid:marinespecies.org:taxname:137111;Tursiops truncatus;
817;;SAMC;ZM;HumanObservation;;SAMC-ZM-001213;"Anterior portion of skull and hind flippers; Animal shot by headman on island";;Shaughnessy P;;;;;SAM-ZM039209;;1976-07-02T00:00:00Z;1976;;;ML 22;Atlantic;South Africa;;;Possession Island, SWA (east coast - 100m south of House Bay);;;;;-334.000.015.259;180.666.999.817;;Shaughnessy P;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
818;;SAMC;ZM;HumanObservation;;SAMC-ZM-000880;"One mandibular teeth; Total length 16.05m; Washed up dead and decomposing";;Best PB;;M;;;SAM-ZM041237;;1986-05-13T12:00:00Z;1986;5;13;PBB 86/19;Atlantic;South Africa;;;Kommetjie, Cape Peninsula;;;;;-341.166.992.188;183.166.999.817;;Best PB;;;urn:lsid:marinespecies.org:taxname:137119;Physeter macrocephalus;
819;;SAMC;ZM;HumanObservation;;SAMC-ZM-000893;"Cervical Vertebrae; Found on beach; See ZM 37404 Beradius?";;;;;;;SAM-ZM037405;;1975-03-16T12:00:00Z;1975;3;;0/231;Atlantic;South Africa;;;Rocher Pan, near Dwarskersbos, Cape Peninsula;;;;;-326.666.984.558;182.332.992.554;;;;;urn:lsid:marinespecies.org:taxname:136986;Ziphiid sp.;
820;;SAMC;ZM;HumanObservation;;SAMC-ZM-001314;"Skull only; Beach pick-up; Partial skull only";;Derek Ohland;;;;;SAM-ZM040844;;1989-10-16T12:00:00Z;1989;10;16;;Atlantic;;;;Long Beach, Gough Island;;;;;-403.499.984.741;-986.666.965.485;;Derek Ohland;;;urn:lsid:marinespecies.org:taxname:231432;Arctocephalus tropicalis;
821;;SAMC;ZM;HumanObservation;;SAMC-ZM-001209;"Skull; Juvenile";;Shaughnessy P;;M;;;SAM-ZM036962;;1973-11-08T12:00:00Z;1973;11;8;;Atlantic;;;;Long Beach, Gough Island;;;;;-403.499.984.741;-986.666.965.485;;Shaughnessy P;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
822;;SAMC;ZM;HumanObservation;;SAMC-ZM-001350;"Skull, mandibles and baculum; Total length 1.83m; Shot from  RSA";;Rand RW;;M;;;SAM-ZM038959;;1969-02-03T12:00:00Z;1969;2;3;UGGI 8;Atlantic/Antarctic;Antarctica;;;Otterbukta;;;;;-701.166.992.188;-2.083.329.916;;Rand RW;;;urn:lsid:marinespecies.org:taxname:344008;Lobodon carcinophagus;
823;;SAMC;ZM;HumanObservation;;SAMC-ZM-000485;"Skull, mandibles and hyoids; Length 379cm; Tally No. 3545";;Best PB;;F;;;SAM-ZM039746;;1981-08-16T12:00:00Z;1981;8;;81/13/53;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
824;;SAMC;ZM;HumanObservation;;SAMC-ZM-000414;"Skull; Total length 304.5cm; Stranded live";;Best PB;;M;;;SAM-ZM040909;;1990-08-03T12:00:00Z;1990;8;3;PBB 90/27;Indian;South Africa;;;Cape Agulhas, near lighthouse;;;;;-348.333.015.442;20.00;;Best PB;;;urn:lsid:marinespecies.org:taxname:137098;Grampus griseus;
825;;SAMC;ZM;HumanObservation;;SAMC-ZM-000412;"Skull; Total length 226cm; Found unnumbered in SFRI deep freeze, but data supplied by Peter Sims";;Best PB;;M;;;SAM-ZM040866;;1988-02-23T12:00:00Z;1988;2;23;PBB 89/35;Indian;South Africa;;;Still Bay;;;;;-343.833.007.812;214.500.007.629;;Best PB;;;urn:lsid:marinespecies.org:taxname:137098;Grampus griseus;
826;;SAMC;ZM;HumanObservation;;SAMC-ZM-000018;"Skull; Total length 275cm; Found dead and fresh";;Best PB;;M;;;SAM-ZM039915;;1982-06-15T12:00:00Z;1982;6;15;PBB 82/12;Atlantic;South Africa;;;5km south of Hawston near Hermanus, on Beach;;;;;-344.333.000.183;191.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:254983;Tursiops aduncus;
827;;SAMC;ZM;HumanObservation;;SAMC-ZM-000150;"Skull; Picked up on beach; Possible incidental mortality in set nets";;Loutit R;;;;;SAM-ZM039896;;1982-10-05T12:00:00Z;1982;10;5;PBB 82/35/12;Atlantic;Nambia;;;18km south to Terrace Bay;;;;;-201.333.007.812;129.666.996.002;;Loutit R;;;urn:lsid:marinespecies.org:taxname:383753;Cephalorhynchus heavisidii;
828;;SAMC;ZM;HumanObservation;;SAMC-ZM-000367;"Skull, mandibles and hyoids; Length 432cm; Tally No. 3756";;Best PB;;M;;;SAM-ZM039713;;1981-08-16T12:00:00Z;1981;8;;81/13/15;Atlantic;South Africa;;;Varkvlei farm near Bergriver mouth, St. Helena Bay;;;;;-327.832.984.924;181.000.003.815;;Best PB;;;urn:lsid:marinespecies.org:taxname:137104;Pseudorca crassidens;
829;;SAMC;ZM;HumanObservation;;SAMC-ZM-001207;2 humeri, atlas, cervical and thoracic vertebrae;;;;;;;SAM-ZM035549;;1968-07-02T00:00:00Z;1968;;;;Indian;South Africa;;;Heuningnes River Mouth between Arniston and Struisbaai;;;;;-347.000.007.629;201.166.992.188;;;;;urn:lsid:marinespecies.org:taxname:231413;Mirounga leonina;
830;;SAMC;ZM;HumanObservation;;SAMC-ZM-000991;"1 skeleton (incomplete not from one animal skull only kept); On display July 1976";;;;;;;SAM-ZM013656;;;;;;;Atlantic;South Africa;;;Saldanha Bay;;;;;-330.332.984.924;18.00;;;;;urn:lsid:marinespecies.org:taxname:137091;Balaenoptera physalus;
