event-id,visible,timestamp,location-long,location-lat,argos:calcul-freq,argos:iq,argos:lc,argos:location-algorithm,argos:nb-mes,argos:sat-id,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
24174716676,true,2013-02-14 12:11:24.000,149.037,-62.013,4.0167748E8,"","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716677,true,2013-02-14 12:16:26.000,149.036,-62.017,4.01677475E8,"50","1","least squares",6,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716678,true,2013-02-14 12:39:17.000,148.987,-62.028,4.01677476E8,"50","0","least squares",10,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716679,true,2013-02-14 12:56:17.000,149.017,-62.027,4.01677471E8,"50","1","least squares",5,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716680,true,2013-02-14 13:10:27.000,149.082,-62.019,4.01677485E8,"","A","least squares",3,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716681,true,2013-02-15 00:03:57.000,149.031,-61.993,4.0167747E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716682,true,2013-02-15 00:20:26.000,149.193,-61.97,4.01677464E8,"","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716683,true,2013-02-15 01:49:03.000,149.023,-61.91,4.0167748E8,"58","1","least squares",7,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716684,true,2013-02-15 05:15:47.000,149.126,-62.037,4.01677481E8,"58","1","least squares",8,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716685,true,2013-02-15 05:30:02.000,149.122,-62.03,4.01677477E8,"40","1","least squares",6,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716686,true,2013-02-15 05:54:59.000,149.134,-62.036,4.01677482E8,"50","3","least squares",4,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716687,true,2013-02-15 06:51:40.000,149.132,-62.034,4.01677482E8,"8","A","least squares",3,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716688,true,2013-02-15 07:10:17.000,149.153,-62.021,4.01677481E8,"40","1","least squares",8,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716689,true,2013-02-15 07:37:12.000,149.103,-62.027,4.01677478E8,"40","1","least squares",5,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716690,true,2013-02-15 07:44:49.000,149.163,-62.026,4.01677475E8,"40","0","least squares",6,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716691,true,2013-02-15 11:09:58.000,149.293,-61.981,4.01677479E8,"48","1","least squares",5,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716692,true,2013-02-15 11:50:20.000,149.141,-61.93,4.01677482E8,"8","A","least squares",3,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716694,true,2013-02-15 12:02:42.000,149.188,-61.967,4.01677488E8,"","A","least squares",3,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716693,true,2013-02-15 12:05:20.000,149.123,-61.978,4.01677489E8,"40","0","least squares",4,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716695,true,2013-02-15 12:22:29.000,149.245,-62.002,4.0167748E8,"","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716696,true,2013-02-15 12:36:44.000,149.207,-61.988,4.0167748E8,"","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716697,true,2013-02-15 12:46:35.000,149.135,-62.035,4.01677476E8,"50","2","least squares",5,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716698,true,2013-02-15 13:22:35.000,149.166,-61.996,4.01677478E8,"48","2","least squares",9,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716699,true,2013-02-15 13:45:12.000,149.141,-61.97,4.01677475E8,"","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716700,true,2013-02-15 13:56:30.000,149.148,-61.962,4.01677478E8,"50","1","least squares",4,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716701,true,2013-02-15 17:03:37.000,149.103,-61.789,4.01677479E8,"58","2","least squares",4,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716702,true,2013-02-15 17:11:49.000,149.081,-61.907,4.01677501E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716703,true,2013-02-15 17:23:02.000,149.189,-61.861,4.01677511E8,"","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716704,true,2013-02-15 17:27:28.000,149.105,-61.792,4.01677476E8,"","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716705,true,2013-02-15 17:42:19.000,149.103,-61.783,4.01677489E8,"","B","least squares",2,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716706,true,2013-02-15 18:43:00.000,149.086,-61.764,4.01677453E8,"8","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716707,true,2013-02-16 00:01:03.000,148.896,-61.632,4.01677392E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716708,true,2013-02-16 01:41:37.000,148.874,-61.631,4.01677388E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716709,true,2013-02-16 01:42:15.000,148.741,-61.385,4.01677488E8,"5","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716710,true,2013-02-16 05:18:20.000,148.62,-61.134,4.01677459E8,"8","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716711,true,2013-02-16 07:14:50.000,148.532,-61.067,4.0167741E8,"8","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716712,true,2013-02-16 11:57:47.000,148.393,-60.92,4.01677483E8,"8","B","least squares",2,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716713,true,2013-02-16 12:08:33.000,148.424,-60.944,4.01677488E8,"","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716714,true,2013-02-16 12:21:17.000,148.329,-60.934,4.01677476E8,"","B","least squares",1,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716715,true,2013-02-16 13:45:29.000,148.237,-60.884,4.01677465E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716716,true,2013-02-16 17:00:34.000,148.098,-60.727,4.01677459E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716717,true,2013-02-16 17:01:09.000,147.994,-60.756,4.01677433E8,"8","A","least squares",3,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716718,true,2013-02-16 17:01:09.000,148.139,-60.779,4.01677489E8,"8","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716719,true,2013-02-16 18:34:58.000,148.136,-60.728,4.01677497E8,"6","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716720,true,2013-02-16 18:45:04.000,148.2,-60.75,4.01677481E8,"","A","least squares",3,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716721,true,2013-02-16 18:52:54.000,148.121,-60.72,4.0167749E8,"","A","least squares",3,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716722,true,2013-02-17 01:14:29.000,148.137,-60.498,4.01677503E8,"8","B","least squares",2,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716724,true,2013-02-17 05:08:24.000,148.126,-60.377,4.01677481E8,"8","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716723,true,2013-02-17 05:08:46.000,148.093,-60.421,4.01677483E8,"50","0","least squares",5,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716725,true,2013-02-17 11:45:38.000,148.055,-60.176,4.01677486E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716726,true,2013-02-17 11:45:38.000,148.064,-60.172,4.01677478E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716727,true,2013-02-17 13:04:38.000,148.06,-60.128,4.01677482E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716728,true,2013-02-17 13:30:44.000,148.066,-60.113,4.01677487E8,"","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716729,true,2013-02-17 18:11:25.000,148.045,-59.954,4.01677488E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716731,true,2013-02-17 18:17:54.000,148.097,-60.064,4.01677433E8,"","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716732,true,2013-02-17 18:17:54.000,148.099,-60.061,4.01677431E8,"","B","least squares",1,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716730,true,2013-02-17 18:21:11.000,148.237,-59.911,4.01677483E8,"","B","least squares",2,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716733,true,2013-02-17 18:30:53.000,148.287,-59.91,4.01677487E8,"50","2","least squares",5,"M","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716734,true,2013-02-17 19:53:51.000,148.285,-59.859,4.01677476E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716735,true,2013-02-17 19:55:28.000,148.29,-59.875,4.01677472E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716736,true,2013-02-17 23:16:39.000,148.278,-59.76,4.01677473E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716737,true,2013-02-17 23:16:39.000,148.263,-59.757,4.01677483E8,"8","B","least squares",1,"L","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716738,true,2013-02-18 00:59:46.000,148.248,-59.696,4.01677479E8,"8","B","least squares",1,"A","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716739,true,2013-02-18 06:19:39.000,148.115,-59.513,4.01677487E8,"8","A","least squares",3,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716740,true,2013-02-18 06:23:31.000,148.114,-59.513,4.0167748E8,"","B","least squares",1,"K","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716741,true,2013-02-18 06:28:29.000,148.121,-59.516,4.01677486E8,"","B","least squares",2,"N","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716742,true,2013-02-18 11:16:12.000,148.039,-59.352,4.01677499E8,"8","B","least squares",1,"P","argos-doppler-shift","Balaenoptera musculus","123223","123223","Antarctic blue whales, east Antarctic sector of the Southern Ocean"
